Rank,Track,Artist,Streams,year,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers
96,Que Calor (with J Balvin & El Alfa),Major Lazer,6266959,2019,Que Calor (with J Balvin & El Alfa),169997,FALSE,1,6184098
97,rockstar (feat. 21 Savage),Post Malone,6221018,2019,beerbongs & bentleys,218146,TRUE,6,32192178
98,SICKO MODE,Travis Scott,6191872,2019,ASTROWORLD,312820,TRUE,3,16143636
99,Wow.,Post Malone,6167590,2019,Hollywood's Bleeding,149546,TRUE,17,32192178
100,Last Christmas,Wham!,6166454,2019,LAST CHRISTMAS,262960,FALSE,1,1537953
101,Living Proof,Camila Cabello,6163667,2019,Living Proof,194440,FALSE,1,21110469
102,Con Altura,ROSALÍA,6152147,2019,Con Altura,161626,FALSE,1,4670655
103,Teeth,5 Seconds of Summer,6141072,2019,13 Reasons Why (Season 3),204887,FALSE,1,7382514
104,VIBEZ,DaBaby,6110760,2019,KIRK,144935,TRUE,4,6512324
105,Roller,Apache 207,6101708,2019,Platte,157093,TRUE,2,1554532
106,If I Can't Have You,Shawn Mendes,6053654,2019,Shawn Mendes (Deluxe),191466,FALSE,3,32473361
107,Shape of You,Ed Sheeran,5996311,2019,÷ (Deluxe),233712,FALSE,4,78967872
108,QUE PRETENDES,J Balvin,5993080,2019,OASIS,222346,FALSE,4,27317844
109,The London (feat. J. Cole & Travis Scott),Young Thug,5935429,2019,So Much Fun,200186,TRUE,19,6110874
110,Only Human,Jonas Brothers,5879526,2019,Happiness Begins,183000,FALSE,3,5155098
111,Make It Right (feat. Lauv),BTS,5853519,2019,Make It Right (feat. Lauv),226321,FALSE,1,31673242
112,Qué Pena,Maluma,5769524,2019,Qué Pena,212711,FALSE,1,25103199
113,Say You Won't Let Go,James Arthur,5763410,2019,Back from the Edge,211466,FALSE,2,7893527
114,Sweet but Psycho,Ava Max,5759710,2019,Sweet but Psycho,187436,FALSE,1,3294905
115,Ballin' (with Roddy Ricch),Mustard,5756539,2019,Perfect Ten,180434,TRUE,9,847305
116,"thank u, next",Ariana Grande,5753402,2019,"thank u, next",207320,TRUE,11,61390454
117,Girls Like You (feat. Cardi B),Maroon 5,5751049,2019,Red Pill Blues (Deluxe),235545,TRUE,22,30323494
118,Dancing With A Stranger (with Normani),Sam Smith,5747839,2019,Dancing With A Stranger (with Normani),171029,FALSE,1,16161094
119,Post Malone (feat. RANI),Sam Feldt,5738859,2019,Post Malone (feat. RANI) [Joe Stone Remix],174444,FALSE,2,616529
120,Eastside (with Halsey & Khalid),benny blanco,5731059,2019,FRIENDS KEEP SECRETS,170769,FALSE,1,763866
121,VALENTINO,24kGoldn,5717005,2019,VALENTINO,179133,TRUE,1,981370
122,Lucid Dreams,Juice WRLD,5692941,2019,Goodbye & Good Riddance,239835,TRUE,3,17022072
123,11:00 PM,Maluma,5671050,2019,11:11,175733,FALSE,1,25103199
124,Motivation,Normani,5598349,2019,Motivation,193837,FALSE,1,1170328
125,I.F.L.Y.,Bazzi,5582700,2019,Soul Searching,165714,TRUE,9,4190757
126,goosebumps,Travis Scott,5572214,2019,Birds In The Trap Sing McKnight,243836,TRUE,9,16143636
127,Perfect,Ed Sheeran,5554315,2019,÷ (Deluxe),263400,FALSE,5,78967872
128,Get You The Moon (feat. Snøw),Kina,5547992,2019,Get You The Moon (feat. Snøw),179080,FALSE,1,623279
129,Orphans,Coldplay,5525500,2019,Orphans / Arabesque,197533,FALSE,1,29776593
130,Enemies (feat. DaBaby),Post Malone,5493839,2019,Hollywood's Bleeding,196760,TRUE,3,32192178
131,Talk (feat. Disclosure),Khalid,5460675,2019,Free Spirit,197573,FALSE,5,13736355
132,Lover,Taylor Swift,5375840,2019,Lover,221306,FALSE,3,38902703
133,Bellaquita,Dalex,5359696,2019,Bellaquita,204786,TRUE,1,3343819
134,GIANTS,True Damage,5346208,2019,GIANTS,191720,FALSE,1,89648
135,Suge,DaBaby,5325389,2019,Baby On Baby,163320,TRUE,2,6512324
136,Saint-Tropez,Post Malone,5314043,2019,Hollywood's Bleeding,150866,TRUE,2,32192178
137,If the World Was Ending - feat. Julia Michaels,JP Saxe,5282387,2019,If the World Was Ending (feat. Julia Michaels),208687,FALSE,1,242221
138,July,Noah Cyrus,5280073,2019,July,156106,FALSE,1,841098
139,You Need To Calm Down,Taylor Swift,5268811,2019,Lover,171360,FALSE,14,38902703
140,F.N,Lil Tjay,5249969,2019,True 2 Myself,224000,TRUE,3,2907601
141,Be Alright,Dean Lewis,5248445,2019,A Place We Knew,196493,TRUE,6,1577452
142,Hola - Remix,Dalex,5239407,2019,Hola (Remix),249520,FALSE,1,3343819
143,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,5229185,2019,Charlie's Angels (Original Motion Picture Soundtrack),190066,FALSE,3,61390454
144,bury a friend,Billie Eilish,5213149,2019,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",193143,FALSE,10,41852475
145,I Like Me Better,Lauv,5210254,2019,I met you when I was 18. (the playlist),197436,FALSE,1,4160159
146,Youngblood,5 Seconds of Summer,5208017,2019,Youngblood (Deluxe),203417,FALSE,1,7382514
147,boyfriend (with Social House),Ariana Grande,5201679,2019,boyfriend,186106,TRUE,1,61390454
148,Baby (Lil Baby feat. DaBaby),Quality Control,5195517,2019,Quality Control: Control The Streets Volume 2,142417,TRUE,3,782816
149,Better Now,Post Malone,5176104,2019,beerbongs & bentleys,231266,TRUE,9,32192178
150,Hollywood's Bleeding,Post Malone,5149046,2019,Hollywood's Bleeding,156266,FALSE,1,32192178
151,3 Nights,Dominic Fike,5123529,2019,"Don't Forget About Me, Demos",177666,FALSE,1,507800
152,Santa Tell Me,Ariana Grande,5121609,2019,Santa Tell Me,204093,FALSE,1,61390454
153,Let Me Down Slowly,Alec Benjamin,5065851,2019,Narrated For You,169353,FALSE,4,2590985
154,comethru,Jeremy Zucker,5036051,2019,"summer,",181613,FALSE,1,1561712
155,SAD!,XXXTENTACION,5030780,2019,?,166605,TRUE,4,26792113
156,Con Calma,Daddy Yankee,5021452,2019,Con Calma,193226,FALSE,1,22851422
157,Blanco,J Balvin,4959133,2019,Blanco,145800,FALSE,1,27317844
158,High Hopes,Panic! At The Disco,4951411,2019,Pray for the Wicked,190946,FALSE,4,10637557
159,Ayy Macarena,Tyga,4859062,2019,Ayy Macarena,131606,TRUE,1,6202597
160,One Thing Right,Marshmello,4853003,2019,One Thing Right,181823,FALSE,1,30270515
161,Immortal,21 Savage,4851870,2019,Immortal,254723,TRUE,1,9486493
162,Turn Me On (feat. Vula),Riton,4809901,2019,Turn Me On (feat. Vula),208473,FALSE,1,69992
163,All of Me,John Legend,4781886,2019,Love In The Future (Expanded Edition),269560,FALSE,6,5613220
164,fuck 3x,tha Supreme,4777307,2019,23 6451,161266,TRUE,3,1338726
165,MIDDLE CHILD,J. Cole,4777298,2019,MIDDLE CHILD,213593,TRUE,1,13078853
166,Calma - Remix,Pedro Capó,4770791,2019,Calma (Remix),238200,FALSE,1,1325584
167,Don't Stop Me Now - Remastered 2011,Queen,4765482,2019,Jazz (2011 Remaster),209413,FALSE,12,33527593
168,Feelings,Lauv,4749975,2019,~how i'm feeling~,189613,FALSE,4,4160159
169,Hasta Que Salga el Sol,Ozuna,4734904,2019,Hasta Que Salga el Sol,188600,FALSE,1,27797552
170,Thunder,Imagine Dragons,4696559,2019,Evolve,187146,FALSE,10,33692509
171,Juicy,Doja Cat,4682996,2019,Hot Pink,203093,TRUE,12,6237625
172,2002,Anne-Marie,4681355,2019,Speak Your Mind (Deluxe),186986,FALSE,10,7531624
173,Jocelyn Flores,XXXTENTACION,4675108,2019,17,119133,TRUE,2,26792113
174,Too Good At Goodbyes,Sam Smith,4666355,2019,The Thrill Of It All (Special Edition),201000,FALSE,1,16161094
175,Never Really Over,Katy Perry,4665923,2019,Never Really Over,223523,FALSE,1,18037975
176,Make No Sense,YoungBoy Never Broke Again,4663271,2019,AI YoungBoy 2,148629,TRUE,6,6691364
177,Pa' Olvidarme De Ella,Piso 21,4662702,2019,Pa' Olvidarme De Ella,227233,TRUE,1,6865509
178,Call You Mine (feat. Bebe Rexha),The Chainsmokers,4648104,2019,World War Joy...Push My Luck,217653,FALSE,3,17742887
179,Another One Bites The Dust - Remastered 2011,Queen,4616792,2019,The Game (2011 Remaster),214653,FALSE,3,33527593
180,Te Quemaste,Manuel Turizo,4608958,2019,ADN,199090,FALSE,15,7270112
181,Something Just Like This,The Chainsmokers,4606527,2019,Memories...Do Not Open,247160,FALSE,5,17742887
182,Photograph,Ed Sheeran,4594698,2019,x (Wembley Edition),258986,FALSE,6,78967872
183,Surtada - Remix Brega Funk,Dadá Boladão,4566554,2019,Surtada (Remix Brega Funk),152783,FALSE,1,200124
184,Moonlight,XXXTENTACION,4555267,2019,?,135090,TRUE,3,26792113
185,Can We Kiss Forever?,Kina,4552432,2019,Can We Kiss Forever?,187898,FALSE,1,623279
186,SLOW DANCING IN THE DARK,Joji,4542124,2019,BALLADS 1,209273,TRUE,2,4380769
187,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,4533813,2019,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",233112,FALSE,1,220600
188,all the good girls go to hell,Billie Eilish,4531067,2019,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",168839,FALSE,5,41852475
189,Si Se Da - Remix,Myke Towers,4490293,2019,Si Se da Remix,332240,TRUE,1,5021092
190,Better,Khalid,4487359,2019,Suncity,229320,FALSE,6,13736355
191,Old Town Road,Lil Nas X,4456910,2019,7 EP,113000,FALSE,8,4587823
192,Rescue Me,OneRepublic,4449136,2019,Rescue Me,158899,FALSE,1,11648310
193,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4442196,2019,Lover,193000,FALSE,16,38902703
194,Wonderwall - Remastered,Oasis,4437310,2019,(What's The Story) Morning Glory? [Remastered],258773,FALSE,3,6149428
195,Going Bad (feat. Drake),Meek Mill,4432659,2019,Championships,180522,TRUE,9,4972777
196,i love you,Billie Eilish,4426820,2019,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",291796,FALSE,13,41852475
197,Gan-Ga - Remix,Bryant Myers,4409061,2019,Gan-Ga (Remix),193363,TRUE,1,4813401
198,The Less I Know The Better,Tame Impala,4402176,2019,Currents,216320,TRUE,7,4844687
199,Cuerpo en Venta,Noriel,4395525,2019,Cuerpo en Venta,254413,FALSE,1,4462637
200,Outnumbered,Dermot Kennedy,4351571,2019,Without Fear,245699,FALSE,9,899115
1,Dance Monkey,Tones And I,44289739,2019,Dance Monkey,209754,FALSE,1,2712221
2,ROXANNE,Arizona Zervas,31871446,2019,ROXANNE,163636,TRUE,1,598152
3,everything i wanted,Billie Eilish,30455759,2019,everything i wanted,245425,FALSE,1,41852475
4,Memories,Maroon 5,29678784,2019,Memories,189486,FALSE,1,30323494
5,Circles,Post Malone,26933519,2019,Hollywood's Bleeding,215280,FALSE,6,32192178
6,Don't Start Now,Dua Lipa,25433949,2019,Don't Start Now,183290,FALSE,1,24169380
7,Lose You To Love Me,Selena Gomez,23657267,2019,Lose You To Love Me,206458,FALSE,1,26725031
8,Someone You Loved,Lewis Capaldi,22689327,2019,Divinely Uninspired To A Hellish Extent,182160,FALSE,4,7561393
9,RITMO (Bad Boys For Life),Black Eyed Peas,22608922,2019,RITMO (Bad Boys For Life),221714,TRUE,1,5601528
10,Vete,Bad Bunny,21654855,2019,Vete,192024,TRUE,1,32304467
11,Señorita,Shawn Mendes,21352414,2019,Shawn Mendes (Deluxe),190799,FALSE,1,32473361
12,HIGHEST IN THE ROOM,Travis Scott,20952367,2019,HIGHEST IN THE ROOM,175720,TRUE,1,16143636
13,hot girl bummer,blackbear,19276746,2019,hot girl bummer,185093,TRUE,1,4087783
14,Tusa,KAROL G,17995065,2019,Tusa,200960,FALSE,1,15985784
15,Falling,Trevor Daniel,17357222,2019,Falling,159381,FALSE,1,600702
16,Ride It,Regard,16893387,2019,Ride It,157605,FALSE,1,130667
17,bad guy,Billie Eilish,15830788,2019,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",194087,FALSE,2,41852475
18,Watermelon Sugar,Harry Styles,15727628,2019,Watermelon Sugar,174000,FALSE,1,14124053
19,Before You Go,Lewis Capaldi,15653077,2019,Divinely Uninspired To A Hellish Extent (Extended Edition),215106,FALSE,13,7561393
20,Lights Up,Harry Styles,14194965,2019,Watermelon Sugar,172213,FALSE,2,14124053
21,Beautiful People (feat. Khalid),Ed Sheeran,14045402,2019,No.6 Collaborations Project,197866,FALSE,1,78967872
22,China,Anuel AA,13973572,2019,China,301714,FALSE,1,17104436
23,"10,000 Hours (with Justin Bieber)",Dan + Shay,13406524,2019,"10,000 Hours (with Justin Bieber)",167693,FALSE,1,2191938
24,How Do You Sleep?,Sam Smith,12736327,2019,How Do You Sleep?,202204,FALSE,1,16161094
25,All I Want for Christmas Is You,Mariah Carey,12612693,2019,Merry Christmas,241106,FALSE,2,6566061
26,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,12303783,2019,No.6 Collaborations Project,204466,FALSE,2,78967872
27,Trampoline (with ZAYN),SHAED,12284534,2019,Trampoline (with ZAYN),184280,FALSE,1,130143
28,Fantasias,Rauw Alejandro,11965068,2019,Fantasias,199711,FALSE,1,4455103
29,Heartless,The Weeknd,11907510,2019,Heartless,200080,TRUE,1,31348348
30,I Don't Care (with Justin Bieber),Ed Sheeran,11881211,2019,No.6 Collaborations Project,219946,FALSE,6,78967872
31,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,11866765,2019,Hollywood's Bleeding,157560,FALSE,12,32192178
32,Lalala,Y2K,11664694,2019,Lalala,160626,TRUE,1,264413
33,Que Tire Pa Lante,Daddy Yankee,11634420,2019,Que Tire Pa Lante,210520,FALSE,1,22851422
34,LA CANCIÓN,J Balvin,11442050,2019,OASIS,242573,FALSE,5,27317844
35,Bandit (with YoungBoy Never Broke Again),Juice WRLD,11378132,2019,Bandit (with YoungBoy Never Broke Again),189322,TRUE,1,17022072
36,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,11310793,2019,Own It (feat. Ed Sheeran & Burna Boy),216706,FALSE,1,2233788
37,Liar,Camila Cabello,11241441,2019,Liar,207038,FALSE,1,21110469
38,Lose Control,MEDUZA,11136009,2019,Lose Control,168387,FALSE,1,408113
39,Goodbyes (Feat. Young Thug),Post Malone,11040398,2019,Goodbyes (Feat. Young Thug),174960,TRUE,1,32192178
40,Callaita,Bad Bunny,10814213,2019,Callaita,250533,TRUE,1,32304467
41,Adicto (with Anuel AA & Ozuna),Tainy,10570573,2019,Adicto (with Anuel AA & Ozuna),270740,FALSE,1,385239
42,BOP,DaBaby,10451998,2019,KIRK,159714,TRUE,3,6512324
43,No Me Conoce - Remix,Jhay Cortez,10301589,2019,Famouz,309120,FALSE,2,1923429
44,Look At Her Now,Selena Gomez,10292214,2019,Look At Her Now,162595,FALSE,1,26725031
45,Mean It,Lauv,9986080,2019,~how i'm feeling~,232853,FALSE,1,4160159
46,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,9834549,2019,Good as Hell (feat. Ariana Grande) [Remix],159011,FALSE,1,3768332
47,Ransom,Lil Tecca,9793231,2019,We Love You Tecca,131240,TRUE,1,3565561
48,Yellow Hearts,Ant Saunders,9630162,2019,Yellow Hearts,223257,FALSE,1,81894
49,Whine Up,Nicky Jam,9603576,2019,Intimo,215459,FALSE,3,14294286
50,LOYAL (feat. Drake),PARTYNEXTDOOR,9344195,2019,LOYAL (feat. Drake),197973,FALSE,1,2924629
51,Up All Night,Khalid,9286702,2019,Up All Night,157220,FALSE,1,13736355
52,Last Christmas,Wham!,9167657,2019,LAST CHRISTMAS,262960,FALSE,1,1537953
53,Aventura,Lunay,8874749,2019,Épico,217129,FALSE,2,4306554
54,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,8779303,2019,Lover (Remix) [feat. Shawn Mendes],221306,FALSE,1,38902703
55,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,8685135,2019,Hollywood's Bleeding,229573,FALSE,9,32192178
56,It's You,Ali Gatie,8584393,2019,YOU,212606,FALSE,1,1664688
57,Follow God,Kanye West,8452092,2019,JESUS IS KING,104591,FALSE,3,13723721
58,6 Kiss,Trippie Redd,8279539,2019,A Love Letter To You 4,199436,TRUE,7,6068805
59,Si Te Vas,Sech,8159171,2019,Si Te Vas,204906,FALSE,1,7878088
60,Shallow,Lady Gaga,8156989,2019,A Star Is Born Soundtrack,215733,FALSE,12,17071866
61,Quizas,Rich Music LTD,8033019,2019,The Academy,216066,TRUE,1,196513
62,223's (feat. 9lokknine),YNW Melly,7999721,2019,223's (feat. 9lokknine),176640,TRUE,1,5851010
63,lovely (with Khalid),Billie Eilish,7995099,2019,lovely (with Khalid),200185,FALSE,1,41852475
64,Graveyard,Halsey,7971976,2019,Graveyard,181805,FALSE,1,14646339
65,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,7947465,2019,Hot (Remix) [feat. Gunna and Travis Scott],279906,TRUE,1,6110874
66,Old Town Road - Remix,Lil Nas X,7922659,2019,7 EP,157066,FALSE,1,4587823
67,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,7817479,2019,Carte Blanche,185194,FALSE,10,7312319
68,Indeciso,Reik,7686418,2019,Indeciso,217253,FALSE,1,5688366
69,Truth Hurts,Lizzo,7622366,2019,Cuz I Love You (Deluxe),173325,TRUE,13,3768332
70,"Yo x Ti, Tu x Mi",ROSALÍA,7593160,2019,"Yo x Ti, Tu x Mi",201040,FALSE,1,4670655
71,when the party's over,Billie Eilish,7509956,2019,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",196077,FALSE,7,41852475
72,7 rings,Ariana Grande,7469147,2019,"thank u, next",178626,TRUE,10,61390454
73,Santa Tell Me,Ariana Grande,7367685,2019,Santa Tell Me,204093,FALSE,1,61390454
74,Tutu,Camilo,7250854,2019,Tutu,178613,FALSE,1,8383807
75,Ayy Macarena,Tyga,7199316,2019,Ayy Macarena,131606,TRUE,1,6202597
76,Money In The Grave (Drake ft. Rick Ross),Drake,7127237,2019,The Best In The World Pack,205426,TRUE,2,54405324
77,Stuck In A Dream (feat. Gunna),Lil Mosey,7123922,2019,Certified Hitmaker,123560,TRUE,5,3549106
78,Orphans,Coldplay,7012759,2019,Everyday Life,197533,FALSE,2,29776593
79,No Guidance (feat. Drake),Chris Brown,7003529,2019,Indigo,260640,TRUE,11,13502322
80,Nice To Meet Ya,Niall Horan,7000103,2019,Nice To Meet Ya,158805,FALSE,1,7117788
81,Woah,Lil Baby,6995247,2019,Woah,183011,TRUE,1,6804122
82,Who Needs Love,Trippie Redd,6966774,2019,A Love Letter To You 4,158532,TRUE,2,6068805
83,Happier,Marshmello,6962127,2019,Happier,214289,FALSE,1,30270515
84,Soltera - Remix,Lunay,6935330,2019,Épico,266086,FALSE,7,4306554
85,Panini,Lil Nas X,6887042,2019,Panini,114893,FALSE,2,4587823
86,Bohemian Rhapsody - Remastered 2011,Queen,6787790,2019,A Night At The Opera (2011 Remaster),354320,FALSE,11,33527593
87,Camelot,NLE Choppa,6768831,2019,Camelot,148759,TRUE,1,2975108
88,Piece Of Your Heart,MEDUZA,6715004,2019,Piece Of Your Heart,152913,FALSE,1,408113
89,Candy,Doja Cat,6713859,2019,Amala,190920,TRUE,8,6237625
90,Hate Me (with Juice WRLD),Ellie Goulding,6577317,2019,Hate Me (with Juice WRLD),186223,FALSE,1,9346710
91,Into the Unknown,Idina Menzel,6555682,2019,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),194848,FALSE,3,342822
92,Without Me,Halsey,6434112,2019,Without Me,201660,TRUE,1,14646339
93,Ballin' (with Roddy Ricch),Mustard,6424250,2019,Perfect Ten,180434,TRUE,9,847305
94,Believer,Imagine Dragons,6422949,2019,Evolve,204346,FALSE,4,33692509
95,Higher Love,Kygo,6394212,2019,Higher Love,228267,FALSE,1,7372033
96,Sucker,Jonas Brothers,6390224,2019,Happiness Begins,181026,FALSE,1,5155098
97,VIBEZ,DaBaby,6385791,2019,KIRK,144935,TRUE,4,6512324
98,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,6323204,2019,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",258600,FALSE,1,2668090
99,Bruises,Lewis Capaldi,6196373,2019,Divinely Uninspired To A Hellish Extent,220492,FALSE,2,7561393
100,Wow.,Post Malone,6192456,2019,Hollywood's Bleeding,149546,TRUE,17,32192178
101,It's Beginning to Look a Lot like Christmas,Michael Bublé,6183295,2019,Christmas,206639,FALSE,1,4503179
102,rockstar (feat. 21 Savage),Post Malone,6172973,2019,beerbongs & bentleys,218146,TRUE,6,32192178
103,SICKO MODE,Travis Scott,6150022,2019,ASTROWORLD,312820,TRUE,3,16143636
104,Hola - Remix,Dalex,6117106,2019,Hola (Remix),249520,FALSE,1,3343819
105,Que Calor (with J Balvin & El Alfa),Major Lazer,6102709,2019,Que Calor (with J Balvin & El Alfa),169997,FALSE,1,6184098
106,Otro Trago - Remix,Sech,6086804,2019,Otro Trago (Remix),287773,TRUE,1,7878088
107,QUE PRETENDES,J Balvin,6066267,2019,OASIS,222346,FALSE,4,27317844
108,Shape of You,Ed Sheeran,5990553,2019,÷ (Deluxe),233712,FALSE,4,78967872
109,Takeaway (feat. Lennon Stella),The Chainsmokers,5877686,2019,World War Joy...Push My Luck,209893,FALSE,2,17742887
110,bad vibes forever,XXXTENTACION,5861200,2019,bad vibes forever,150475,TRUE,1,26792113
111,"thank u, next",Ariana Grande,5858376,2019,"thank u, next",207320,TRUE,11,61390454
112,Teeth,5 Seconds of Summer,5855783,2019,13 Reasons Why (Season 3),204887,FALSE,1,7382514
113,VALENTINO,24kGoldn,5853537,2019,DROPPED OUTTA COLLEGE,179133,TRUE,5,981370
114,Roller,Apache 207,5839147,2019,Platte,157093,TRUE,2,1554532
115,Used To Love (with Dean Lewis),Martin Garrix,5826059,2019,Used To Love (with Dean Lewis),236764,FALSE,1,14595128
116,Con Altura,ROSALÍA,5822242,2019,Con Altura,161626,FALSE,1,4670655
117,Death,Trippie Redd,5803279,2019,A Love Letter To You 4,172195,TRUE,14,6068805
118,Only Human,Jonas Brothers,5785344,2019,Happiness Begins,183000,FALSE,3,5155098
119,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,5772694,2019,~how i'm feeling~,198973,TRUE,2,4160159
120,The London (feat. J. Cole & Travis Scott),Young Thug,5772294,2019,So Much Fun,200186,TRUE,19,6110874
121,Say You Won't Let Go,James Arthur,5750279,2019,Back from the Edge,211466,FALSE,2,7893527
122,Eastside (with Halsey & Khalid),benny blanco,5743194,2019,FRIENDS KEEP SECRETS,170769,FALSE,1,763866
123,Girls Like You (feat. Cardi B),Maroon 5,5741675,2019,Red Pill Blues (Deluxe),235545,TRUE,22,30323494
124,Trigger,Major Lazer,5691541,2019,Trigger,171986,FALSE,1,6184098
125,Sweet but Psycho,Ava Max,5677148,2019,Sweet but Psycho,187436,FALSE,1,3294905
126,Love Me More,Trippie Redd,5675358,2019,A Love Letter To You 4,143712,TRUE,4,6068805
127,Lucid Dreams,Juice WRLD,5674203,2019,Goodbye & Good Riddance,239835,TRUE,3,17022072
128,Dancing With A Stranger (with Normani),Sam Smith,5634157,2019,Dancing With A Stranger (with Normani),171029,FALSE,1,16161094
129,If I Can't Have You,Shawn Mendes,5593776,2019,Shawn Mendes (Deluxe),191466,FALSE,3,32473361
